股票代码,年度,CR_5指数,CR_10指数,Z指数,Herfindahl_5指数,Herfindahl_10指数
960,2006,0.562403,0.584575,35.72228697,0.272000046,0.272099451
961,2006,0.419564,0.426804,126.1948495,0.165467243,0.165477826
962,2006,0.47212,0.477373,96.00423639,0.205512023,0.20551757
963,2006,0.558181,0.568894,2.003142632,0.157707066,0.157730477
965,2006,0.6869,0.697252,139.811081,0.450617828,0.450640335
966,2006,0.596164,0.600356,2.004967382,0.134074081,0.134077607
967,2006,0.563042,0.571969,3.737282691,0.168992469,0.169008648
968,2006,0.513817,0.520647,52.60425532,0.244633856,0.244643199
969,2006,0.491953,0.506149,21.16602317,0.179412032,0.179452675
970,2006,0.43121,0.473437,4.312441252,0.068208976,0.068573858
971,2006,0.413791,0.422215,16.1683023,0.125373693,0.125387947
972,2006,0.319609,0.352293,1.367820181,0.020981975,0.021205465
973,2006,0.509651,0.515039,1.061968658,0.121423795,0.121429687
975,2006,0.600228,0.61227,14.94740096,0.284732704,0.284763182
976,2006,0.400413,0.407277,3.168496975,0.060948092,0.060957558
977,2006,0.589534,0.594411,12.81174109,0.26296309,0.262967944
978,2006,0.644975,0.698524,2.110243218,0.163921151,0.164498036
979,2006,0.427549,0.459959,4.453827152,0.08178679,0.081999772
980,2006,0.484653,0.493972,71.29357241,0.22020269,0.220220075
981,2006,0.67764,0.690834,4.505567929,0.267940908,0.267976911
982,2006,0.605178,0.616818,10.0000185,0.295143908,0.295171371
983,2006,0.582867,0.604558,26.77726405,0.284693991,0.284789046
985,2006,0.660493,0.669547,2.507419022,0.189460374,0.189476889
987,2006,0.601013,0.663848,16.15529265,0.271136114,0.271929381
988,2006,0.542988,0.549839,13.03645557,0.219964716,0.219974431
989,2006,0.458838,0.466069,8.679988815,0.165021043,0.165031805
990,2006,0.467474,0.476762,1.346288499,0.080093501,0.080110865
993,2006,0.54966,0.556268,96.20159103,0.283201735,0.283210593
995,2006,0.592174,0.596919,1.137691868,0.146370095,0.146374613
996,2006,0.597218,0.604686,1.018632264,0.128099377,0.128110597
997,2006,0.62044,0.652042,7.618460907,0.239929458,0.240161305
998,2006,0.35873,0.370014,2.8,0.057031888,0.057057919
999,2006,0.757222,0.763084,7.268766733,0.401563382,0.401570301
1696,2006,0.568279,0.609164,1.110593078,0.11186712,0.112206415
1896,2006,0.816361,0.818459,1.150002611,0.253883543,0.253884439
2001,2006,0.646094,0.658971,35.66668633,0.366014154,0.366050988
2002,2006,0.531831,0.550981,17.21206709,0.198553851,0.198669817
2003,2006,0.52943,0.558063,4.258420921,0.116929175,0.117095691
2004,2006,0.479873,0.497969,1.093723124,0.060201484,0.060283731
2005,2006,0.602516,0.612671,2.871514571,0.128085129,0.128106359
2006,2006,0.471028,0.484319,5.562222379,0.106450451,0.106487022
2007,2006,0.565945,0.699042,1.167833361,0.08193949,0.08583561
2008,2006,0.580042,0.678007,1.303799189,0.105249748,0.107435193
2009,2006,0.378855,0.432219,3.048761118,0.052646676,0.053309905
2010,2006,0.558607,0.589802,1.735286546,0.078250168,0.078469799
2011,2006,0.421712,0.448342,6.402042445,0.101466885,0.101610846
2012,2006,0.452122,0.484484,10.12087266,0.12153663,0.121749985
2013,2006,0.458532,0.47332,16.36745916,0.164819712,0.164865072
2014,2006,0.62367,0.643777,3.683545801,0.15810295,0.158186414
2015,2006,0.406064,0.414843,1.152341179,0.048625917,0.048641532
2016,2006,0.33539,0.363183,6.718721745,0.059152428,0.059309064
2017,2006,0.583853,0.60135,1.222133801,0.145970541,0.146033921
2018,2006,0.3805,0.438239,1.55621252,0.042956112,0.04367138
2019,2006,0.559999,0.604336,2.119996722,0.122781257,0.123244341
2020,2006,0.555169,0.561998,1.481791174,0.100399764,0.100409205
2021,2006,0.50795,0.583515,3.000011128,0.088964691,0.090143291
2022,2006,0.30047,0.380012,-97,0.021405395,0.022672301
2023,2006,0.553697,0.57044,6.329916452,0.162278325,0.162335323
2024,2006,0.553082,0.595606,1.919994308,0.116879171,0.11724141
2025,2006,0.570886,0.616544,1.454062033,0.090443325,0.090876952
2026,2006,0.554167,0.598801,2.90652612,0.119103949,0.119836151
2027,2006,0.639386,0.654714,4.454275448,0.198700486,0.198750283
2028,2006,0.604457,0.658404,1.333331063,0.088220885,0.088810319
2029,2006,0.706965,0.773928,3.750010119,0.234719167,0.235666073
2030,2006,0.50889,0.548298,1.333333333,0.071103612,0.071539538
2031,2006,0.666852,0.682736,1.499996856,0.114767047,0.114820001
2032,2006,0.646574,0.704452,2.365794437,0.19195176,0.192640457
2033,2006,0.620529,0.644305,1.241467497,0.122890459,0.123007059
2034,2006,0.552661,0.584518,5.336075206,0.136476684,0.136781957
2035,2006,0.635723,0.671378,1.851849476,0.122348505,0.122668759
2036,2006,0.503777,0.553208,1.021628896,0.069258689,0.069825123
2037,2006,0.526488,0.590105,7.750413475,0.17044527,0.171277692
2038,2006,0.612082,0.675344,1.285713003,0.135742032,0.136581608
2039,2006,0.472873,0.512574,1.031249273,0.053018079,0.053363018
2040,2006,0.676572,0.688062,40.27993137,0.402257632,0.402287423
2041,2006,0.674373,0.707603,7.270631868,0.287492065,0.287804302
2042,2006,0.525652,0.543547,19.38342057,0.20876236,0.20883563
2043,2006,0.551622,0.594809,3.254997022,0.140709184,0.141100782
2044,2006,0.553037,0.565004,1.279035029,0.1227544,0.122783237
2045,2006,0.662732,0.739175,1.276338027,0.157044746,0.158232567
2046,2006,0.464827,0.502553,4.806400995,0.121641985,0.121927903
2047,2006,0.684865,0.69325,1.435173218,0.220930207,0.220945988
2048,2006,0.445263,0.456067,1.649737023,0.059021382,0.059044838
2049,2006,0.494103,0.52444,16.70092085,0.178521237,0.178707656
2050,2006,0.666705,0.679134,1.615115185,0.154974075,0.155005553
2051,2006,0.682714,0.687835,17.80669881,0.386390851,0.386396114
2052,2006,0.641896,0.664629,5.658958531,0.191411972,0.191523735
2053,2006,0.577189,0.58366,11.27557704,0.193351406,0.193359801
2054,2006,0.722389,0.727031,1.559998392,0.118103881,0.118108246
2055,2006,0.713129,0.717766,2.400004797,0.199195881,0.19920025
2056,2006,0.71222,0.729683,20.87452208,0.4029422,0.403006795
2057,2006,0.535715,0.542874,2.684225069,0.103708371,0.103718626
2058,2006,0.632316,0.638527,1.679762399,0.109688399,0.10969613
2059,2006,0.744187,0.749453,4.705297725,0.258884324,0.258890111
2060,2006,0.608807,0.616574,6.223727273,0.236570713,0.236583497
2061,2006,0.733645,0.744038,1.213707501,0.224463325,0.224486417
2062,2006,0.643547,0.647968,1.798511694,0.148165521,0.148169435
2063,2006,0.667135,0.677131,2.040001868,0.130957569,0.130980134
2064,2006,0.586055,0.596648,2.43825149,0.130285504,0.130308931
2065,2006,0.711239,0.717873,1.666668495,0.151402556,0.151411714
2066,2006,0.735,0.73985,9.58455617,0.363542692,0.363547406
2067,2006,0.632609,0.651457,-97,0.146249739,0.146335105
2068,2006,0.61931,0.628438,33.4301676,0.323859882,0.323877062
2069,2006,0.749307,0.788975,6.306310121,0.246230577,0.246555723
2070,2006,0.692307,0.703302,1.249994583,0.113764692,0.113789231
2071,2006,0.557482,0.563435,8.330875113,0.177267123,0.177274225
2072,2006,0.56554,0.573927,87.92805755,0.302558371,0.302572955
2073,2006,0.481966,0.503776,2.223384737,0.068975806,0.069079131
2074,2006,0.652175,0.664707,2.336135855,0.136053101,0.136086889
2075,2006,0.518181,0.536982,3.055549897,0.104756975,0.1048304
2076,2006,0.656493,0.675791,11.09487959,0.253126608,0.25320331
2077,2006,0.67388,0.678171,7.287746946,0.338414584,0.338418294
2078,2006,0.731183,0.737829,24.39445729,0.456933514,0.456943225
2079,2006,0.724638,0.732035,1.695037457,0.234527913,0.234539642
2080,2006,0.747333,0.759519,2.688670306,0.261956586,0.261988082
2081,2006,0.783337,0.800623,1.375,0.25841332,0.258482509
2082,2006,0.50834,0.527278,2.200014597,0.06724746,0.067319556
2083,2006,0.498304,0.501189,1.199470496,0.074498973,0.074500646
2084,2006,0.751181,0.766944,1.050000334,0.195841414,0.19589264
2085,2006,0.694013,0.696845,4.482741745,0.222217636,0.222219918
2086,2006,0.456662,0.462753,7.124983819,0.113444333,0.113451782
2087,2006,0.63589,0.64392,6.815726848,0.228619958,0.228632854
2088,2006,0.570226,0.585227,2.488460235,0.15189549,0.151941314
2089,2006,0.61634,0.621972,1.064927475,0.105292568,0.105298961
2090,2006,0.631408,0.635437,14.32539596,0.276451832,0.276455098
2091,2006,0.55225,0.556775,4.494007989,0.128223171,0.128227273
2092,2006,0.488982,0.498565,1.631999773,0.057824381,0.057842814
2093,2006,0.797317,0.804283,1.05405308,0.183185323,0.183195329
2094,2006,0.683148,0.691126,1.039410629,0.148934487,0.148947294
2095,2006,0.73005,0.733461,3.611111111,0.264559253,0.264561617
2096,2006,0.747453,0.755384,52.69344888,0.515047293,0.515059873
2097,2006,0.586235,0.593455,1.558537667,0.11308807,0.113098607
2098,2006,0.690998,0.70236,1.424997578,0.203838096,0.203864254
2099,2006,0.58719,0.59525,2.298696609,0.143463604,0.143476953
2100,2006,0.735564,0.743661,4.656867974,0.222297342,0.222310508
2101,2006,0.746268,0.751316,1.081000122,0.156703742,0.156708853
2102,2006,0.551372,0.568377,1.671549993,0.07080443,0.070864562
2103,2006,0.544107,0.552758,1.349997993,0.078782871,0.078797839
2104,2006,0.7455,0.757558,1.523809524,0.158966719,0.158995798
2105,2006,0.744776,0.751227,4.484455709,0.202568187,0.202576511
2106,2006,0.619427,0.632563,1.513971243,0.102816962,0.102854247
2107,2006,0.9678,-97,15.86282867,0.636222049,0.637912045
2108,2006,1,-97,2.622303474,0.58920692,0.589290456
2109,2006,0.893959,0.899111,2.759220489,0.381306827,0.381312294
2110,2006,0.985507,-97,18.99042822,0.828301919,0.828430367
2111,2006,0.981102,-97,1.958538143,0.420784723,0.421039337
2112,2006,0.754503,0.7633,2.459891275,0.164464523,0.16448026
2113,2006,0.632588,0.681516,6.663356764,0.267466944,0.26799259
2114,2006,0.997334,-97,6.551007779,0.682032879,0.682123302
2115,2006,0.857,0.880462,1.826923077,0.2300525,0.230164448
2116,2006,0.964,-97,9.85000585,0.588437524,0.58894246
2117,2006,1,-97,2.375,0.31435,0.314360199
2118,2006,-97,-97,8.117,0.67455878,0.674573544
2124,2006,0.845,0.897754,1.064516129,0.219075,0.219644088
600000,2006,0.413705,0.44126,3.235399882,0.064646662,0.06480066
600001,2006,0.721847,0.74809,26.3716644,0.434363703,0.434507304
600003,2006,0.754178,0.755947,1.207171889,0.19394394,0.193944571
600004,2006,0.628666,0.64845,75.595625,0.365889008,0.365973703
600005,2006,0.689572,0.732147,46.06149405,0.407940875,0.408306264
600006,2006,0.644162,0.650048,15.81079659,0.362654989,0.362661954
600007,2006,0.825604,0.842391,84.16782189,0.642479777,0.642536795
600008,2006,0.682023,0.707259,44.29673427,0.415510921,0.415640008
600009,2006,0.602865,0.650157,21.07225388,0.28491261,0.285362425
600010,2006,0.48766,0.506067,79.16596033,0.218196642,0.218264667
600011,2006,0.620449,0.627606,4.801960628,0.188781031,0.188791541
600012,2006,0.83507,0.855937,1.066476562,0.227690049,0.227780426
600015,2006,0.393813,0.403522,1.250036799,0.031787993,0.031806975
600016,2006,0.259674,0.307497,1.06169269,0.013625915,0.01409405
600017,2006,0.647029,0.654616,16.27132478,0.299069803,0.299081319
600018,2006,0.910356,0.91431,1.666666667,0.295253292,0.295256516
600019,2006,0.815124,0.833589,63.8904389,0.613636049,0.613704413
600020,2006,0.657154,0.662285,2.251277257,0.242838864,0.242844419
600021,2006,0.80101,0.804466,3.214315538,0.405675753,0.405678152
600022,2006,0.761685,0.799001,26.71811428,0.473323627,0.473604065
600026,2006,0.870555,0.880948,1.229301574,0.374321167,0.374343058
600027,2006,0.888214,0.895291,2.079627531,0.317875546,0.317888717
600028,2006,0.787388,0.787388,39.40956092,0.57564635,0.57564635
600029,2006,0.786208,0.803518,1.910849901,0.322399355,0.322460742
600030,2006,0.546798,0.604492,2.114061344,0.087788821,0.08850057
600031,2006,0.760075,0.817856,21.53115669,0.442597725,0.443273546
600033,2006,0.657646,0.684624,2.056646511,0.22441875,0.224565498
600035,2006,0.64889,0.656985,1.753219509,0.2160259,0.216039567
600036,2006,0.431237,0.450102,1.469807033,0.052775081,0.052846686
600037,2006,0.514026,0.569495,25.37013646,0.203454837,0.204078987
600038,2006,0.929621,0.931692,1.199307066,0.424785937,0.424786828
600039,2006,0.368422,0.37665,136.4047256,0.128138563,0.128152126
600048,2006,0.722205,0.75155,4.940375774,0.311805945,0.311981527
600050,2006,0.65119,0.668837,48.87444585,0.381479409,0.381543722
600051,2006,0.632369,0.637248,1.558263257,0.165091737,0.165096827
600052,2006,0.34715,0.366565,2.65083368,0.039923918,0.040001898
600053,2006,0.747402,0.756877,31.75184746,0.48535405,0.48537208
600054,2006,0.529591,0.581362,13.60233169,0.191844431,0.192421606
600055,2006,0.540018,0.548757,42.04497225,0.265578523,0.265594064
600056,2006,0.630324,0.641642,109.7612718,0.373466695,0.373493774
600057,2006,0.49366,0.503986,12.05899639,0.187187783,0.18720979
600058,2006,0.653998,0.660113,57.48926883,0.399789702,0.399797231
600059,2006,0.464892,0.499289,23.49623319,0.165298082,0.165543424
600060,2006,0.510464,0.518248,27.72025889,0.234558664,0.234571134
600061,2006,0.551644,0.556102,4.082259528,0.14526213,0.14526615
600062,2006,0.53261,0.547813,23.91425776,0.23965059,0.239700283
600063,2006,0.428412,0.437701,92.37121886,0.172520856,0.172538143
600064,2006,0.423199,0.444291,5.976673199,0.122234116,0.122324084
600065,2006,0.591613,0.598312,1.277809479,0.140427619,0.140436621
600066,2006,0.489303,0.573844,6.3272207,0.106573092,0.108058703
600067,2006,0.391866,0.434073,13.7438598,0.100417076,0.10078113
600068,2006,0.335256,0.338486,4.429700645,0.067411818,0.067413921
600069,2006,0.369341,0.383948,7.851892766,0.087278959,0.08732231
600070,2006,0.33262,0.342937,11.24419013,0.06724719,0.067268614
600071,2006,0.470309,0.480004,13.89298629,0.167313517,0.167333399
600072,2006,0.417179,0.42572,72.49818775,0.160116056,0.16013088
600073,2006,0.513614,0.518483,241.0484561,0.257472022,0.257476798
600074,2006,0.36333,0.368289,1.699643732,0.063379169,0.063384108
600075,2006,0.443588,0.450811,94.88092105,0.187226582,0.187237329
600076,2006,0.224842,0.237579,2.297832922,0.018762666,0.018795376
600077,2006,0.493281,0.501146,1.919107499,0.098669054,0.098681546
600078,2006,0.551362,0.576126,1.743311284,0.117604683,0.117729429
600079,2006,0.247849,0.25545,11.23825079,0.0459711,0.045982709
600080,2006,0.419411,0.429831,9.7015553,0.115893361,0.115915936
600081,2006,0.762003,0.769682,156.7725753,0.562540424,0.562552267
600082,2006,0.263901,0.283206,5.719758182,0.040356103,0.040431318
600083,2006,0.360911,0.377236,1.222228903,0.046803502,0.046856971
600084,2006,0.487209,0.506918,23.77948545,0.179492264,0.179574019
600085,2006,0.604242,0.648346,36.13999738,0.305867473,0.306262546
600086,2006,0.613772,0.626984,6.608156277,0.228940884,0.228975985
600087,2006,0.39387,0.445505,13.02676607,0.103664795,0.104198029
600088,2006,0.62878,0.65415,12.8485794,0.297892879,0.298027346
600089,2006,0.348638,0.409271,1.479901058,0.03056777,0.031304327
600090,2006,0.469898,0.479054,17.42187961,0.171976607,0.171993427
600091,2006,0.246607,0.255868,1.383192849,0.02013345,0.020151064
600093,2006,0.508898,0.517142,18.66629768,0.193603588,0.193617317
600094,2006,0.369686,0.376994,15.26157721,0.100201788,0.100212491
600095,2006,0.315237,0.321117,74.36275225,0.093573062,0.093580022
600096,2006,0.656574,0.677583,31.69538702,0.370436048,0.370524384
600097,2006,0.450432,0.456161,3.207637972,0.068530432,0.068537069
600098,2006,0.795524,0.803723,5.961239,0.461497887,0.461511777
600099,2006,0.469587,0.483282,89.13986152,0.203132406,0.203170192
600100,2006,0.354749,0.363166,48.44468864,0.10946687,0.109482175
600101,2006,0.476767,0.494699,3.519858396,0.092685729,0.09275095
600102,2006,0.794203,0.803286,64.40689193,0.590310806,0.590330132
600103,2006,0.273985,0.279442,1.019997977,0.018308259,0.018314235
600104,2006,0.853247,0.865837,20.32847365,0.639973274,0.640005303
600105,2006,0.437333,0.4783,11.5364118,0.136909424,0.137269294
600106,2006,0.618846,0.625735,44.53191173,0.359419981,0.3594295
600107,2006,0.440775,0.447393,9.827498275,0.110569196,0.110578001
600108,2006,0.297378,0.302602,2.679417522,0.028342162,0.028347621
600109,2006,-97,-97,-97,-97,-97
600110,2006,0.501167,0.508999,1.733768004,0.119565379,0.119577977
600111,2006,0.563041,0.579822,3.025497384,0.151748712,0.151808797
600112,2006,0.63959,0.657468,1.216887417,0.123900533,0.123969812
600113,2006,0.55054,0.55987,94.917603,0.283326625,0.283344124
600114,2006,0.56312,0.589018,2.719495583,0.130189592,0.130350727
600115,2006,0.930118,0.933378,2.007843725,0.4742137,0.474215992
600116,2006,0.466111,0.471631,1.129702774,0.06167478,0.061680985
600117,2006,0.569246,0.574947,28.1664202,0.284878594,0.284885223
600118,2006,0.594366,0.632573,4.097909857,0.180451578,0.180744206
600119,2006,0.57043,0.576149,8.248340995,0.217978121,0.217984666
600120,2006,0.505614,0.513019,4.122820554,0.120190943,0.120201927
600121,2006,0.532242,0.536981,282.4530327,0.276906527,0.27691104
600122,2006,0.416895,0.440988,2.656099159,0.052029773,0.052187246
600123,2006,0.514951,0.555952,23.00606895,0.20455812,0.204895524
600125,2006,0.390652,0.448855,1.126831643,0.05399558,0.054687421
600126,2006,0.697278,0.704315,21.21874389,0.424432184,0.424442725
600127,2006,0.274523,0.27982,127.1484116,0.071918159,0.0719238
600128,2006,0.445145,0.457878,25.32647716,0.157835277,0.15786811
600129,2006,0.633253,0.640937,7.478783625,0.247663101,0.247674921
600130,2006,0.482501,0.488231,1.022727273,0.093418962,0.093425647
600131,2006,0.611146,0.615759,1.428337502,0.130193214,0.130197483
600132,2006,0.565055,0.583413,1.847208142,0.136167376,0.136240114
600133,2006,0.698105,0.701735,1.616988826,0.137294239,0.137296928
600135,2006,0.675005,0.684139,3.8583,0.269202391,0.26922015
600136,2006,0.521118,0.52985,1.182028656,0.073847449,0.073862735
600137,2006,0.650149,0.664414,28.89228979,0.327700856,0.327741584
600138,2006,0.381281,0.421508,3.181806506,0.048669435,0.049000937
600139,2006,0.633228,0.665241,1.375001188,0.137265509,0.137472317
600141,2006,0.648953,0.658136,1.153450679,0.117323302,0.117340342
600143,2006,0.516283,0.571256,1.608925842,0.074409928,0.075037797
600145,2006,0.547458,0.559644,1.029748854,0.117768749,0.117800047
600146,2006,0.645258,0.656957,39.86009371,0.365278736,0.365306573
600148,2006,0.626616,0.634356,1.573999575,0.192464426,0.192476632
600149,2006,0.587587,0.593111,1.379885831,0.095006665,0.095012842
600150,2006,0.638547,0.702955,15.22230796,0.286656239,0.287556706
600151,2006,0.606359,0.613676,10.75598362,0.258619989,0.258630729
600152,2006,0.46964,0.481183,1.697330248,0.082541941,0.082568766
600153,2006,0.545577,0.558559,31.83942688,0.266112099,0.26614745
